2020	11	2	15	32	12	8.2
2020	10	30	9	52	174	11.8
2020	11	3	22	37	25	11.6
2020	10	31	6	51	177	3.8
2020	11	3	0	27	34	5.2
2020	10	28	2	51	29	11.3
2020	10	30	21	21	114	8.9
2020	11	3	2	12	32	6.4
2020	11	5	1	2	104	12.1
2020	10	31	6	42	123	5.9
2020	11	1	0	37	21	7.1
2020	10	31	8	16	181	1.3
2020	10	27	0	56	197	4.7
2020	10	29	15	6	163	12.4
2020	11	5	22	52	184	4.9
2020	11	4	0	22	3	12.6
2020	11	2	2	31	43	6.3
2020	10	28	12	26	101	12.0
2020	11	4	23	26	197	13.4
2020	11	4	11	41	174	14.8
2020	11	5	7	36	115	9.9
2020	11	1	20	52	114	7.9
2020	11	1	3	42	125	6.6
2020	10	29	11	42	162	12.9
2020	11	5	11	56	95	11.3
2020	10	29	1	46	165	13.9
2020	10	27	0	26	21	3.4
2020	10	30	21	42	133	5.4
2020	10	31	5	26	14	3.2
2020	10	31	6	16	104	2.3
2020	10	28	15	21	24	11.4
2020	11	5	20	27	67	7.8
2020	11	4	16	36	176	13.1
2020	10	31	2	1	89	5.8
2020	10	30	14	52	77	12.9
2020	11	3	9	56	35	9.2
2020	11	5	18	16	77	8.9
2020	10	27	19	17	123	7.4
2020	10	27	15	16	133	10.9
2020	10	30	11	36	66	12.4
2020	11	3	0	27	163	7.0
2020	10	29	15	16	197	12.4
2020	10	27	5	21	14	6.3
2020	10	27	14	26	66	11.6
2020	11	5	3	27	60	13.7
2020	10	28	5	21	15	10.7
2020	10	27	23	16	139	9.3
2020	10	30	7	22	4	10.3
2020	10	27	10	56	18	8.7
2020	11	4	19	41	188	16.9
2020	10	31	14	7	40	11.0
2020	11	4	11	7	133	18.2
2020	11	1	21	27	133	4.0
2020	11	1	9	26	21	8.6
2020	11	5	2	17	182	14.7
2020	11	1	21	12	122	4.3
2020	11	5	11	47	169	10.3
2020	11	1	2	27	192	5.2
2020	10	31	8	32	100	2.5
2020	10	28	22	1	162	11.6
2020	11	2	12	26	101	9.1
2020	10	29	23	17	61	10.8
2020	10	30	15	31	217	12.7
2020	11	1	5	11	89	3.9
2020	10	28	14	42	210	10.9
2020	10	27	12	57	174	10.0
2020	10	27	3	17	123	5.2
2020	10	27	1	57	32	5.6
2020	11	2	19	12	77	6.5
2020	11	2	23	46	199	6.3
2020	11	3	17	21	22	10.3
2020	10	29	16	16	179	13.3
2020	11	1	6	46	119	4.8
2020	10	31	9	31	98	7.8
2020	10	31	8	12	26	3.3
2020	10	27	4	42	56	5.7
2020	10	31	4	42	191	3.1
2020	11	1	2	57	207	5.3
2020	11	5	0	22	114	14.5
2020	11	5	5	26	191	8.4
2020	10	27	15	6	16	10.7
2020	11	1	21	57	40	4.0
2020	11	2	17	52	194	10.9
2020	10	31	19	37	95	6.3
2020	11	2	21	16	19	6.7
2020	11	1	9	52	7	8.4
2020	10	27	23	32	99	11.0
2020	10	29	5	46	64	11.9
2020	10	28	20	56	216	11.2
2020	11	5	15	7	90	11.8
2020	10	28	20	11	141	9.6
2020	11	5	19	41	68	7.8
2020	10	30	22	11	169	5.7
2020	11	1	8	21	191	3.4
2020	10	29	6	41	20	11.7
2020	11	4	22	22	132	15.0
2020	11	1	17	46	74	9.5
2020	11	1	7	32	112	7.9
2020	10	31	4	21	26	3.2
2020	10	28	8	21	43	9.9
2020	10	30	13	57	122	12.1
2020	10	28	23	6	217	11.1
2020	11	3	15	6	114	10.6
2020	11	3	7	22	64	9.6
2020	10	28	19	22	139	10.9
2020	11	1	17	27	125	9.7
2020	10	30	4	11	32	10.9
2020	11	2	18	32	112	7.2
2020	11	3	12	17	32	9.7
2020	10	28	20	7	207	10.8
2020	10	27	22	57	169	11.7
2020	11	4	15	32	32	12.1
2020	11	3	13	11	66	10.8
2020	11	1	17	7	165	9.2
2020	11	1	23	1	188	6.1
2020	11	4	15	46	99	12.8
2020	10	27	16	22	56	9.8
2020	11	5	21	57	132	6.0
2020	11	4	9	12	61	12.8
2020	10	28	21	37	206	10.3
2020	11	1	6	11	205	3.3
2020	11	4	11	51	39	12.3
2020	11	4	2	36	40	10.6
2020	11	1	15	1	35	13.9
2020	10	28	9	57	68	10.0
2020	10	27	20	1	11	10.8
2020	11	2	18	12	191	10.7
2020	11	4	6	36	37	10.8
2020	11	4	5	57	18	11.8
2020	11	3	15	2	90	10.9
2020	10	29	14	12	12	12.8
2020	10	29	14	12	191	16.2
2020	10	30	8	21	5	10.2
2020	10	29	1	42	112	11.1
2020	10	28	19	6	123	11.2
2020	11	2	5	1	191	4.6
2020	11	5	15	27	217	10.7
2020	11	5	6	27	162	10.3
2020	10	29	22	52	11	10.8
2020	10	30	10	36	174	12.4
2020	10	31	9	31	35	4.8
2020	10	31	13	37	18	9.6
2020	11	4	0	3	123	11.1
2020	11	1	21	42	215	4.3
2020	10	30	16	7	71	9.9
2020	10	28	8	56	64	9.9
2020	11	3	12	41	25	9.4
2020	10	30	6	16	216	11.3
2020	11	1	19	46	95	4.5
2020	10	31	2	21	122	5.1
2020	10	27	4	56	182	6.4
2020	11	5	9	56	143	11.6
2020	11	4	10	16	189	12.3
2020	10	31	21	27	67	6.4
2020	11	3	19	31	42	11.1
2020	11	3	17	6	56	10.6
2020	10	31	20	36	55	6.6
2020	11	3	1	31	104	5.9
2020	11	5	9	12	176	9.9
2020	11	5	7	52	217	10.1
2020	10	31	7	12	191	3.6
2020	11	4	7	6	14	11.4
2020	11	1	5	11	100	3.2
2020	11	2	7	17	162	4.6
2020	10	30	15	1	211	10.8
2020	10	31	17	1	206	9.6
2020	11	5	5	6	176	10.9
2020	10	27	12	52	19	10.3
2020	11	5	9	56	40	10.5
2020	10	30	11	16	191	9.6
2020	11	2	14	21	101	10.9
2020	11	5	11	7	19	10.4
2020	10	27	4	11	215	5.2
2020	10	28	0	51	199	11.3
2020	11	1	6	32	43	7.7
2020	11	1	15	31	18	11.4
2020	10	29	1	51	80	11.1
2020	11	4	15	6	39	12.3
2020	10	30	16	26	126	13.1
2020	10	30	1	51	5	10.6
2020	11	2	10	36	134	7.4
2020	10	27	8	52	6	6.8
2020	11	3	1	1	115	6.0
2020	11	5	14	47	26	10.8
2020	11	4	2	21	192	11.3
2020	10	27	1	16	99	4.1
2020	10	31	21	47	80	7.4
2020	10	27	1	31	217	6.5
2020	11	2	5	11	25	4.0
2020	11	2	2	36	212	6.9
2020	10	28	20	22	176	11.6
2020	11	4	4	11	125	10.2
2020	10	27	13	37	85	7.4
2020	10	31	14	32	5	10.6
2020	10	28	9	21	18	9.7
2020	10	30	10	36	107	11.3
2020	11	2	12	26	210	10.6
2020	11	5	13	51	101	9.7
2020	11	4	5	7	184	11.3
2020	11	2	16	36	43	7.7
2020	11	5	0	32	6	12.6
2020	10	29	14	46	206	11.5
2020	10	27	21	16	188	10.9
2020	10	30	10	26	89	10.6
2020	10	30	21	52	5	6.6
2020	11	3	11	46	179	10.7
2020	10	27	13	52	166	14.0
2020	10	27	7	51	60	7.0
2020	11	1	10	52	40	11.9
2020	11	3	9	2	212	10.7
2020	10	29	1	27	163	10.1
2020	10	27	7	47	99	5.4
2020	11	4	18	51	182	13.7
2020	11	4	3	37	165	11.5
2020	10	30	6	41	227	9.9
2020	10	30	5	32	110	12.1
2020	11	2	18	52	66	6.2
2020	10	31	14	41	90	11.3
2020	10	27	12	12	21	9.7
2020	11	5	10	57	123	10.5
2020	11	5	16	31	43	10.2
2020	11	1	16	42	199	10.4
2020	10	31	1	46	18	6.2
2020	10	29	12	16	122	14.9
2020	11	5	5	26	60	12.0
2020	10	28	10	27	176	10.3
2020	10	27	17	1	216	7.3
2020	10	29	15	32	101	12.4
2020	10	31	9	37	93	3.8
2020	11	2	12	31	37	6.8
2020	10	27	13	32	176	10.7
2020	10	31	2	46	132	2.9
2020	10	29	18	47	212	12.7
2020	11	4	6	16	5	11.6
2020	10	27	4	11	90	5.7
2020	10	28	23	31	126	13.6
2020	10	28	11	26	110	12.4
2020	11	3	21	21	213	10.3
2020	11	4	3	12	96	11.2
2020	10	30	0	26	194	11.3
2020	11	2	17	17	43	7.5
2020	11	3	13	57	134	10.6
2020	10	31	12	31	64	9.5
2020	11	2	21	21	190	11.6
2020	11	2	15	12	68	11.3
2020	11	1	21	12	6	5.6
2020	11	4	7	1	206	10.7
2020	10	31	8	1	211	4.9
2020	10	28	23	41	133	12.8
2020	11	1	18	41	216	8.9
2020	11	5	16	36	194	8.6
2020	10	30	18	7	59	10.1
2020	10	27	4	56	132	4.6
2020	11	1	2	16	115	6.7
2020	11	3	6	21	59	8.3
2020	10	31	19	22	101	4.1
2020	11	2	6	6	79	6.1
2020	10	27	21	41	14	11.8
2020	10	30	21	26	4	9.1
2020	11	3	1	7	133	7.9
2020	10	29	10	46	43	11.6
2020	11	3	21	41	188	11.9
2020	11	2	5	36	24	5.7
2020	10	27	18	22	40	11.3
2020	11	2	4	36	7	2.9
2020	10	29	5	31	42	13.3
2020	11	4	11	7	207	12.8
2020	11	2	9	37	206	9.1
2020	11	2	19	46	77	6.6
2020	11	5	17	21	5	10.1
2020	11	2	1	56	64	3.1
2020	11	5	20	52	122	5.8
2020	10	27	16	42	56	9.9
2020	10	28	10	16	101	9.2
2020	11	5	3	2	206	8.4
2020	10	27	19	47	1	11.4
2020	10	27	21	36	89	7.4
2020	10	31	20	52	189	5.9
2020	10	27	11	12	25	8.6
2020	10	27	14	51	199	9.4
2020	10	28	13	21	85	13.2
2020	10	31	13	27	85	10.2
2020	10	30	9	6	105	9.2
2020	11	4	20	31	73	15.9
2020	10	31	8	12	162	5.1
2020	11	4	19	56	132	15.2
2020	11	4	14	41	85	13.2
2020	10	29	0	46	163	10.9
2020	10	29	5	16	123	8.7
2020	10	28	14	26	18	11.2
2020	11	5	9	41	211	7.9
2020	11	3	11	52	7	9.3
2020	11	3	20	42	4	11.6
2020	10	29	21	12	6	11.5
2020	10	29	10	6	213	10.6
2020	11	4	2	1	64	11.7
2020	11	5	22	1	99	6.6
2020	11	2	20	11	57	5.3
2020	11	2	7	46	205	6.2
2020	10	29	20	37	35	11.1
2020	11	5	2	11	98	12.7
2020	10	29	21	32	205	12.1
2020	11	2	19	36	20	6.1
2020	10	29	17	6	89	13.1
2020	11	3	15	56	55	10.7
2020	10	30	7	41	96	11.8
2020	10	27	8	21	61	6.2
2020	11	1	1	52	39	6.6
2020	11	4	11	47	133	18.3
2020	11	3	13	41	133	10.4
2020	10	27	10	21	77	8.2
2020	10	28	1	6	191	7.7
2020	10	30	12	11	176	11.9
2020	11	5	3	41	15	13.3
2020	11	2	10	1	15	8.1
2020	10	31	16	37	200	10.8
2020	11	5	5	1	206	8.5
2020	10	30	14	12	176	12.1
2020	10	31	17	1	26	10.6
2020	10	29	22	37	68	11.7
2020	10	31	13	11	77	11.0
2020	10	30	17	17	42	11.8
2020	10	28	15	41	227	11.6
2020	11	3	14	2	218	11.4
2020	11	2	5	21	33	1.2
2020	10	29	13	42	181	11.9
2020	11	2	13	51	11	8.7
2020	11	2	10	57	77	8.1
2020	10	28	7	47	211	8.0
2020	11	4	9	32	43	11.3
2020	11	5	18	51	15	9.5
2020	10	28	1	16	71	10.8
2020	11	2	4	36	21	3.9
2020	11	2	19	31	71	6.4
2020	11	4	13	42	17	12.3
2020	11	1	2	46	6	7.5
2020	10	30	9	37	110	10.5
2020	11	2	4	22	79	5.8
2020	10	29	12	47	134	12.1
2020	10	27	0	1	177	4.8
2020	11	4	12	36	121	14.9
2020	11	3	20	17	197	10.8
2020	10	31	0	12	141	6.7
2020	10	29	8	42	212	10.6
2020	11	4	22	27	122	15.6
2020	11	5	6	12	17	10.1
2020	10	30	11	31	190	10.1
2020	10	28	15	56	215	11.6
2020	11	5	19	46	197	7.6
2020	11	3	11	17	189	9.1
2020	10	28	12	2	212	10.3
2020	10	30	18	41	215	10.1
2020	11	3	22	27	98	11.9
2020	10	29	20	16	68	12.1
2020	11	2	20	56	139	10.9
2020	10	30	8	32	55	11.2
2020	10	31	22	1	104	5.2
2020	11	1	1	56	1	7.0
2020	11	5	12	52	4	10.6
2020	11	1	6	16	216	2.6
2020	11	5	9	46	143	11.6
2020	10	28	8	47	22	9.4
2020	11	2	7	46	26	3.8
2020	11	5	7	52	126	10.3
2020	11	1	15	27	115	12.3
2020	11	4	23	52	89	15.1
2020	10	28	7	22	74	9.5
2020	10	30	20	46	197	7.4
2020	10	28	11	47	7	11.9
2020	10	27	9	26	177	5.4
2020	10	31	19	22	107	7.1
2020	10	28	22	11	40	11.7
2020	10	29	10	56	6	12.5
2020	10	27	16	37	213	7.4
2020	11	2	6	11	162	4.8
2020	10	27	8	32	95	3.9
2020	10	29	22	57	189	11.0
2020	10	28	10	46	42	13.7
2020	10	29	21	12	66	11.1
2020	11	3	17	51	119	10.8
2020	11	2	4	46	163	6.7
2020	10	30	2	26	77	10.5
2020	10	27	20	11	169	10.6
2020	10	28	13	46	119	16.9
2020	11	3	17	36	163	10.4
2020	11	1	11	46	3	11.6
2020	10	29	9	7	110	11.4
2020	11	3	17	11	216	9.7
2020	11	3	16	37	166	11.4
2020	10	29	14	46	99	13.3
2020	11	4	17	42	213	11.1
2020	11	2	8	52	5	5.6
2020	10	30	14	37	34	12.6
2020	10	29	5	46	40	11.3
2020	11	3	9	17	64	9.6
2020	10	28	14	47	200	12.4
2020	10	31	12	1	90	10.6
2020	10	30	14	32	110	12.0
2020	10	30	4	42	169	10.7
2020	10	30	6	26	169	9.3
2020	10	28	17	36	122	14.2
2020	11	1	18	1	24	8.7
2020	10	27	6	57	80	6.2
2020	11	4	4	46	197	10.6
2020	10	29	8	52	40	11.3
2020	10	29	19	6	199	12.2
2020	11	3	10	26	5	9.8
2020	10	30	8	47	211	7.8
2020	11	1	22	41	197	8.4
2020	10	28	3	2	101	10.9
2020	10	29	20	6	210	11.4
2020	11	5	6	12	68	10.8
2020	11	1	16	1	112	7.5
2020	11	5	7	36	64	10.3
2020	11	5	21	26	122	6.9
2020	10	29	6	11	59	10.9
2020	11	2	23	32	134	5.3
2020	10	31	8	16	177	3.2
2020	10	29	5	31	24	11.2
2020	10	27	9	41	7	7.8
2020	10	30	21	31	12	8.5
2020	11	4	14	12	56	12.6
2020	11	1	2	36	73	6.9
2020	11	1	18	41	227	7.6
2020	10	30	11	31	4	11.8
2020	10	30	7	22	162	10.1
2020	10	27	19	7	133	12.7
2020	11	5	20	57	73	8.1
2020	10	28	21	2	59	12.1
2020	11	3	1	27	133	8.7
2020	11	1	20	26	215	5.1
2020	10	30	2	46	110	12.3
2020	10	29	12	21	104	12.7
2020	10	29	23	17	17	10.1
2020	11	5	19	32	71	6.2
2020	10	31	16	1	143	10.6
2020	11	3	6	7	33	9.3
2020	11	3	14	6	179	12.3
2020	10	30	13	57	55	12.8
2020	10	28	15	32	133	14.3
2020	11	1	3	11	79	7.3
2020	11	4	22	27	191	12.0
2020	11	5	9	51	4	10.6
2020	11	3	20	56	121	12.3
2020	10	27	4	22	179	7.7
2020	11	1	21	2	213	5.8
2020	11	1	5	21	55	4.3
2020	11	4	10	36	114	15.6
2020	10	27	9	26	56	6.4
2020	11	1	15	11	189	10.2
2020	10	29	14	41	33	13.2
2020	11	2	19	12	95	8.6
2020	10	29	1	16	71	10.2
2020	10	30	13	12	39	12.6
2020	10	27	17	47	6	11.2
2020	11	2	2	36	105	2.8
2020	11	4	8	53	68	13.1
2020	11	5	21	51	169	6.7
2020	10	30	14	52	95	11.4
2020	11	2	17	6	182	11.0
2020	11	2	10	42	95	9.3
2020	10	30	11	16	89	10.6
2020	10	27	17	17	194	8.7
2020	10	27	21	2	99	10.1
2020	10	27	9	51	119	7.7
2020	10	28	19	36	162	10.8
2020	11	5	17	46	32	8.9
2020	10	29	10	46	192	12.3
2020	10	28	22	26	189	9.9
2020	11	1	8	47	213	5.8
2020	10	28	22	31	207	10.2
2020	11	3	2	6	22	7.4
2020	10	31	15	41	96	10.3
2020	10	30	0	37	190	11.4
